accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463848","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004670/.","858-824","","Shalmaneser III 065","RIAo Shalmaneser III 065","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004670","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.65","Shalmaneser III 065","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463849","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004671/.","858-824","","Shalmaneser III 066","RIAo Shalmaneser III 066","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004671","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.66","Shalmaneser III 066","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463850","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004672/.","858-824","","Shalmaneser III 067","RIAo Shalmaneser III 067","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004672","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.67","Shalmaneser III 067","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463851","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004673/.","858-824","","Shalmaneser III 068","RIAo Shalmaneser III 068","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004673","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.68","Shalmaneser III 068","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463852","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004674/.","858-824","","Shalmaneser III 069","RIAo Shalmaneser III 069","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004674","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.69","Shalmaneser III 069","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463853","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004675/.","858-824","","Shalmaneser III 070","RIAo Shalmaneser III 070","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004675","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.70","Shalmaneser III 070","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463854","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004676/.","858-824","","Shalmaneser III 071","RIAo Shalmaneser III 071","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004676","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.71","Shalmaneser III 071","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463855","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004677/.","858-824","","Shalmaneser III 072","RIAo Shalmaneser III 072","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004677","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.72","Shalmaneser III 072","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463856","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004678/.","858-824","","Shalmaneser III 073","RIAo Shalmaneser III 073","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004678","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.73","Shalmaneser III 073","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463857","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004679/.","858-824","","Shalmaneser III 074","RIAo Shalmaneser III 074","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004679","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.74","Shalmaneser III 074","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463858","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004680/.","858-824","","Shalmaneser III 075","RIAo Shalmaneser III 075","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004680","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.75","Shalmaneser III 075","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463859","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004681/.","858-824","","Shalmaneser III 076","RIAo Shalmaneser III 076","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004681","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.76","Shalmaneser III 076","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463860","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004682/.","858-824","","Shalmaneser III 077","RIAo Shalmaneser III 077","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004682","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.77","Shalmaneser III 077","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463861","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004683/.","858-824","","Shalmaneser III 078","RIAo Shalmaneser III 078","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004683","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.78","Shalmaneser III 078","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463862","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004684/.","858-824","","Shalmaneser III 079","RIAo Shalmaneser III 079","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004684","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.79","Shalmaneser III 079","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463863","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004685/.","858-824","","Shalmaneser III 080","RIAo Shalmaneser III 080","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004685","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.80","Shalmaneser III 080","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463864","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004686/.","858-824","","Shalmaneser III 081","RIAo Shalmaneser III 081","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004686","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.81","Shalmaneser III 081","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463865","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004687/.","858-824","","Shalmaneser III 082","RIAo Shalmaneser III 082","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004687","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.82","Shalmaneser III 082","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463866","Walters Art Museum, Baltimore, Maryland, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004688/.","858-824","","Shalmaneser III 083","RIAo Shalmaneser III 083","Assyria","","WAM 54.23358","","Royal Inscription","Q004688","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.83","Shalmaneser III 083","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463867","Walters Art Museum, Baltimore, Maryland, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004689/.","858-824","","Shalmaneser III 084","RIAo Shalmaneser III 084","Assyria","","WAM 54.2335A","","Royal Inscription","Q004689","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.84","Shalmaneser III 084","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463868","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004690/.","858-824","","Shalmaneser III 085","RIAo Shalmaneser III 085","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004690","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.85","Shalmaneser III 085","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463869","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004691/.","858-824","","Shalmaneser III 086","RIAo Shalmaneser III 086","Assyria","","BM - (Michel, WO 4 pp. 34-37)","","Royal Inscription","Q004691","Akkadian","metal","","door band","Neo-Assyrian","90032637","RIMA 3 A.0.102.86","Shalmaneser III 086","Imgur-Enlil","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463870","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004692/.","858-824","","Shalmaneser III 087","RIAo Shalmaneser III 087","Assyria","","BM 118885 (1848-11-04, 0001)","","Royal Inscription","Q004692","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 3 A.0.102.87","Shalmaneser III 087","Nimrud","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463871","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004693/.","858-824","","Shalmaneser III 088","RIAo Shalmaneser III 088","Assyria","","BM 118885 (1848-11-04, 0001)","","Royal Inscription","Q004693","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 3 A.0.102.88","Shalmaneser III 088","Nimrud","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463872","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004694/.","858-824","","Shalmaneser III 089","RIAo Shalmaneser III 089","Assyria","","BM 118885 (1848-11-04, 0001)","","Royal Inscription","Q004694","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 3 A.0.102.89","Shalmaneser III 089","Nimrud","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463873","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004695/.","858-824","","Shalmaneser III 090","RIAo Shalmaneser III 090","Assyria","","BM 118885 (1848-11-04, 0001)","","Royal Inscription","Q004695","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 3 A.0.102.90","Shalmaneser III 090","Nimrud","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463874","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004696/.","858-824","","Shalmaneser III 091","RIAo Shalmaneser III 091","Assyria","","BM 118885 (1848-11-04, 0001)","","Royal Inscription","Q004696","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 3 A.0.102.91","Shalmaneser III 091","Nimrud","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463875","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004697/.","858-824","","Shalmaneser III 092","RIAo Shalmaneser III 092","Assyria","","Schroeder, AfK 2 pp. 70-71","","Royal Inscription","Q004697","Akkadian","stone","","bead","Neo-Assyrian","893945","RIMA 3 A.0.102.92","Shalmaneser III 092","Ashur","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463876","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004698/.","858-824","","Shalmaneser III 093","RIAo Shalmaneser III 093","Assyria","","Ass 06437; Ass 12822","","Royal Inscription","Q004698","Akkadian","stone","","door socket","Neo-Assyrian","893945","RIMA 3 A.0.102.93","Shalmaneser III 093","Ashur","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463877","Arkeoloji Müzeleri, Istanbul, Turkey ","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004699/.","858-824","","Shalmaneser III 094","RIAo Shalmaneser III 094","Assyria","","Ist EŞEM 07052 (Ass 10265)","","Royal Inscription","Q004699","Akkadian","stone","","mace head","Neo-Assyrian","893945","RIMA 3 A.0.102.94","Shalmaneser III 094","Ashur","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463878","Mosul Museum, Mosul, Iraq","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004700/.","858-824","","Shalmaneser III 095","RIAo Shalmaneser III 095","Assyria","","IMM 002","","Royal Inscription","Q004700","Akkadian","stone","","altar","Neo-Assyrian","874621","RIMA 3 A.0.102.95","Shalmaneser III 095","Nineveh","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463879","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004701/.","858-824","","Shalmaneser III 096","RIAo Shalmaneser III 096","Assyria","","BM 131128 (1855-12-05, 0024); 1855-12-05, 0025","","Royal Inscription","Q004701","Akkadian","stone","","mace head","Neo-Assyrian","30774368","RIMA 3 A.0.102.96","Shalmaneser III 096","Tarbiṣu","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
